category,idiklan,url,price,title,dilihat,place,device
Bekas,393705403        			,http://olx.co.id/iklan/modem-wifi-mifi-smartffen-4g-lte-m2y-seken-putih-IDqDVL9.html,185.000,Modem WiFi MiFi Smartffen 4G LTE M2Y Seken Putih,452,"Surabaya Kota, Jawa Timur",via HP
Bekas,393695168        			,http://olx.co.id/iklan/radeon-r7-240-2gb-128-bit-ddr5-IDqDU64.html,700.000,Radeon r7 240 2gb 128 bit ddr5,94,"Bekasi Kab., Jawa Barat",via HP
Bekas,393695114        			,http://olx.co.id/iklan/processor-amd-athlon-64-x2-hardisk-80gb-160gb-ram-ddr2-1gb-2gb-IDqDU5c.html,150.000,"Processor AMD Athlon 64 X2, Hardisk 80GB/160GB, RAM DDR2 1GB/2GB",118,"Bandung Kab., Jawa Barat",via HP
Bekas,393697314        			,http://olx.co.id/iklan/dvd-external-lg-gp65-nb60-IDqDUEG.html,200.000,DVD External LG GP65 NB60,77,"Tangerang Kota, Banten",via HP
Baru,393697868        			,http://olx.co.id/iklan/power-supply-24-vol-3-amper-24-vol-5-amper-IDqDUNC.html,150.000,Power supply  24 Vol  3 Amper / 24 Vol 5 Amper,56,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,393702048        			,http://olx.co.id/iklan/prosesor-intel-pentium-4-IDqDWT2.html,50.000,Prosesor Intel Pentium 4,46,"Banda Aceh Kota, Aceh D.I.",via HP
Bekas,393705133        			,http://olx.co.id/iklan/vga-radeon-r7-250-oc-vram-2gb-ddr5-IDqDVGN.html,880.000,VGA Radeon R7 250 OC VRAM 2GB DDR5,150,"Tangerang Selatan Kota, Banten",via HP
Bekas,393704903        			,http://olx.co.id/iklan/western-digital-500gb-IDqDVD5.html,500.000,Western Digital 500gb,59,"Bekasi Kota, Jawa Barat",via HP
Bekas,393705378        			,http://olx.co.id/iklan/power-supply-true-80-650watt-mantap-IDqDVKK.html,450.000,Power supply true 80+ 650watt mantap,77,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395680188        			,http://olx.co.id/iklan/lenovo-ideapad-300-14ibr-IDqMeuv.html,2.400.000,Lenovo Ideapad 300 14IBR,38,"Bandung Kota, Jawa Barat",via HP
Baru,395680499        			,http://olx.co.id/iklan/di-jual-cepat-power-supply-2-unit-IDqMezx.html,450.000,Di jual cepat power supply 2 unit,32,"Jakarta Timur, Jakarta D.K.I.",via HP
Baru,395670943        			,http://olx.co.id/iklan/flashdisk-toshiba-16gb-IDqMc5p.html,70.000,Flashdisk toshiba 16gb,21,"Balikpapan Kota, Kalimantan Timur",via HP
Bekas,395680853        			,http://olx.co.id/iklan/komputer-lg-normal-jaya-tanpa-hardisk-ayo-nego-IDqMeFf.html,750.000,"Komputer LG,  Normal jaya.
tanpa hardisk ayo nego",136,"Balikpapan Kota, Kalimantan Timur",via HP
Bekas,395675339        			,http://olx.co.id/iklan/laptop-compact-presario-v3000-bisa-tt-IDqMdej.html,1.475.000,Laptop compact presario v3000 (bisa tt),70,"Surabaya Kota, Jawa Timur",via HP
Bekas,395681803        			,http://olx.co.id/iklan/hp-compaq-cq515-mulus-IDqMeUz.html,1.650.000,Hp compaq cq515 mulus,86,"Bogor Kota, Jawa Barat",via HP
Baru,395676108        			,http://olx.co.id/iklan/meja-kantor-cpu-IDqMdqI.html,1.300.000,Meja kantor cpu,56,"Denpasar Kota, Bali",via HP
Bekas,395676908        			,http://olx.co.id/iklan/ram-team-elite-ddr3-2gb-2-biji-IDqMdDC.html,350.000,RAM Team Elite DDR3 2GB (2 biji).,63,"Surakarta Kota, Jawa Tengah",via HP
Bekas,395675789        			,http://olx.co.id/iklan/laptop-dell-inspiron-n4030-mulus-abis-IDqMdlz.html,1.950.000,Laptop Dell Inspiron N4030 Mulus Abis,85,"Bandung Kota, Jawa Barat",via HP
Bekas,395677199        			,http://olx.co.id/iklan/netbook-touchscreen-keyboard-acer-iconia-w4-821-2nd-second-IDqMdIj.html,4.000.000,Netbook touchscreen + keyboard ACER Iconia W4-821 2nd (Second),46,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395676009        			,http://olx.co.id/iklan/di-jual-murah-laptop-compac-di-jamin-oke-cuma-batrei-aja-yang-bocor-IDqMdp7.html,1.800.000,"Di jual murah laptop compac, di jamin OKe, cuma batrei aja yang bocor",98,"Bukittinggi Kota, Sumatra Barat",via HP
Bekas,395677514        			,http://olx.co.id/iklan/lenovo-ideapad-305-core-i3-vga-intel-hd-graphics-5500-masih-cakep-IDqMdNo.html,3.800.000,Lenovo Ideapad 305 Core i3 Vga Intel Hd Graphics 5500 Masih Cakep,34,"Jakarta Selatan, Jakarta D.K.I.",via HP
Bekas,395677323        			,http://olx.co.id/iklan/asus-a42-core-i5-430m-ram-4gb-vga-ati-radeon-hd-5470-gamer-mulus-IDqMdKj.html,3.300.000,Asus A42 CORE i5 430M/RAM 4GB/VGA Ati Radeon HD 5470 GAMER Mulus,121,"Semarang Kota, Jawa Tengah",via HP
Bekas,395678589        			,http://olx.co.id/iklan/acer-happy-2-ram-2gb-hdd-500g-IDqMe4J.html,1.300.000,Acer happy 2 ram 2GB HDD 500G,74,"Tangerang Selatan Kota, Banten",via HP
Bekas,395678959        			,http://olx.co.id/iklan/dijual-cpu-mini-lenovo-thinkcentre-IDqMeaH.html,1.000.000,Dijual Cpu Mini Lenovo ThinkCentre,41,"Bekasi Kota, Jawa Barat",via HP
Bekas,395674883        			,http://olx.co.id/iklan/ram-pc-ddr2-1gb-x-2-pc-6400-IDqMd6X.html,250.000,RAM PC ddr2 1gb x 2 pc 6400,19,"Surabaya Kota, Jawa Timur",via HP
Bekas,395674298        			,http://olx.co.id/iklan/laptop-acer-aspire-4738g-middle-gaming-murah-IDqMcXv.html,2.300.000,"Laptop acer aspire 4738G middle gaming, murah",70,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395675078        			,http://olx.co.id/iklan/laptop-asus-a455lf-IDqMda6.html,4.700.000,Laptop Asus A455lf,106,"Semarang Kota, Jawa Tengah",via HP
Bekas,395674333        			,http://olx.co.id/iklan/jual-pc-rakitan-baru-buat-admin-kerja-kantoran-internet-gamer-editing-IDqMcY5.html,3.299.900,"Jual pc rakitan baru,buat admin,kerja kantoran,internet,gamer,editing",60,"Denpasar Kota, Bali",via HP
Bekas,395663799        			,http://olx.co.id/iklan/jual-lenovo-thinkpad-IDqMaeb.html,1.500.000,Jual lenovo thinkpad,95,"Semarang Kota, Jawa Tengah",via HP
Baru,395675799        			,http://olx.co.id/iklan/laptop-acer-es1-432-c08s-kredit-murah-promo-gratis-1x-angsuran-IDqMdlJ.html,3.700.000,Laptop Acer ES1-432-C08S kredit murah promo gratis 1x angsuran,19,"Tangerang Kota, Banten",via HP
Bekas,395675248        			,http://olx.co.id/iklan/lenovo-a7000-a-ram-2gb-spesifikasi-mantap-IDqMdcQ.html,1.300.000,Lenovo A7000-a Ram 2Gb spesifikasi mantap,67,"Makassar Kota, Sulawesi Selatan",via HP
Bekas,395675298        			,http://olx.co.id/iklan/ram-ddr2-2gb-2-keping-with-heatsink-IDqMddE.html,90.000,Ram ddr2 2gb 2 keping with heatsink,41,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,395672994        			,http://olx.co.id/iklan/lenovo-t430-core-i5-IDqMcCu.html,2.650.000,Lenovo t430 core i5,61,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395675549        			,http://olx.co.id/iklan/memori-server-dell-IDqMdhH.html,1.200.000,Memori server dell,25,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,395671234        			,http://olx.co.id/iklan/pretelan-netbook-asus-IDqMca6.html,150.000,Pretelan netbook asus,72,"Semarang Kota, Jawa Tengah",via HP
Bekas,395671574        			,http://olx.co.id/iklan/dell-i5-btre-drooop-IDqMcfA.html,2.300.000,Dell i5 btre drooop,45,"Cimahi Kota, Jawa Barat",via HP
Bekas,395671639        			,http://olx.co.id/iklan/charger-netbook-acer-ori-masih-bagus-banget-IDqMcgD.html,50.000,CHARGER NETBOOK ACER ( Ori - Masih Bagus Banget ),91,"Banjarmasin Kota, Kalimantan Selatan",via HP
Bekas,395673053        			,http://olx.co.id/iklan/thinkpad-s230u-i5-IDqMcDr.html,4.700.000,Thinkpad s230u i5,47,"Bogor Kota, Jawa Barat",via HP
Bekas,395673218        			,http://olx.co.id/iklan/jual-laptop-wearnes-bandel-14-murah-IDqMcG6.html,1.550.000,"Jual laptop wearnes bandel 14"" murah",130,"Surabaya Kota, Jawa Timur",via HP
Baru,395670499        			,http://olx.co.id/iklan/flashdisk-toshiba-4gb-IDqMbYf.html,50.000,Flashdisk toshiba 4gb,18,"Balikpapan Kota, Kalimantan Timur",via HP
Bekas,395667924        			,http://olx.co.id/iklan/macbook-pro-13-core-i7-ram-8gb-hdd-500gb-mulus-like-new-IDqMbiI.html,7.900.000,Macbook Pro 13 Core i7 Ram 8Gb Hdd 500Gb mulus like new,210,"Palembang Kota, Sumatra Selatan",via HP
Baru,395670328        			,http://olx.co.id/iklan/motherboard-asus-h61mk-socket-1155-new-IDqMbWu.html,775.000,Motherboard Asus H61MK Socket 1155 New,47,"Tangerang Selatan Kota, Banten",via HP
Bekas,395670423        			,http://olx.co.id/iklan/hp-stream-11-d010wm-blue-IDqMbX1.html,1.700.000,Hp Stream 11-d010wm Blue,71,"Cimahi Kota, Jawa Barat",via HP
Bekas,395667838        			,http://olx.co.id/iklan/core-i3-3-0ghz-4cpus-ram-4gb-vga-external-4gb-hm-gaming-desain-IDqMbhk.html,2.250.000,"Core i3 3,0Ghz 4Cpus, Ram 4GB, Vga External 4GB hm, Gaming+Desain",48,"Bandung Kota, Jawa Barat",via HP
Bekas,395666994        			,http://olx.co.id/iklan/asus-x200ma-normal-jaya-IDqMb3I.html,2.000.000,Asus X200MA normal jaya,53,"Surabaya Kota, Jawa Timur",via HP
Bekas,395666658        			,http://olx.co.id/iklan/laptop-toshiba-m840-core-i5-mulus-vga-2gb-IDqMaYi.html,3.700.000,Laptop Toshiba M840 Core i5 mulus vga 2gb,66,"Tangerang Kota, Banten",via HP
Bekas,395666603        			,http://olx.co.id/iklan/asus-a43s-core-i3-2330-ram-2gb-hdd-500gb-pes-2017-lancar-mulus-IDqMaXp.html,2.250.000,Asus A43S CORE i3-2330/RAM 2GB/Hdd 500GB PES 2017 Lancar Mulus,204,"Semarang Kota, Jawa Tengah",via HP
Bekas,395655233        			,http://olx.co.id/iklan/laptop-advan-m4-50232-mulus-IDqM801.html,1.600.000,Laptop Advan M4-50232 Mulus,106,"Bandar Lampung Kota, Lampung",via HP
Bekas,395667759        			,http://olx.co.id/iklan/cpu-dual-core-asus-ram-2gb-IDqMbg3.html,475.000,Cpu dual core asus ram 2gb,52,"Demak Kab., Jawa Tengah",via HP
Bekas,395666653        			,http://olx.co.id/iklan/jual-laptop-toshiba-satellite-u305-IDqMaYd.html,600.000,Jual laptop toshiba satellite u305,243,"Banjarmasin Kota, Kalimantan Selatan",via HP
Baru,393641359        			,http://olx.co.id/iklan/hdd-3-5-toshiba-1tb-IDqDG6b.html,675.000,"Hdd 3.5"" toshiba 1TB",83,"Denpasar Kota, Bali",via HP
Bekas,393642469        			,http://olx.co.id/iklan/mobo-775-p41-ddr3-IDqDGo5.html,400.000,Mobo 775 p41 ddr3,154,"Semarang Kota, Jawa Tengah",via HP
Baru,393642524        			,http://olx.co.id/iklan/power-supply-advance-450-watt-IDqDGoY.html,200.000,Power Supply Advance 450 watt,52,"Semarang Kota, Jawa Tengah",via HP
Baru,393642088        			,http://olx.co.id/iklan/tv-tuner-semarang-IDqDGhV.html,290.000,Tv tuner semarang,78,"Semarang Kota, Jawa Tengah",via HP
Bekas,393644094        			,http://olx.co.id/iklan/mifi-bolt-max-1-IDqDGOi.html,150.000,Mifi bolt max 1,121,"Jakarta Selatan, Jakarta D.K.I.",via HP
Baru,393645098        			,http://olx.co.id/iklan/promo-modem-mifi-free-60gb-IDqDH4u.html,499.000,Promo modem mifi free 60GB,73,"Jakarta Selatan, Jakarta D.K.I.",via HP
Baru,393644493        			,http://olx.co.id/iklan/modem-prolink-usb-hspa-IDqDGUJ.html,250.000,Modem prolink usb hspa,53,"Balikpapan Kota, Kalimantan Timur",via HP
Bekas,393599759        			,http://olx.co.id/iklan/jual-hdd-500-gb-IDqDwhd.html,800.000,Jual hdd 500 gb,86,"Medan Kota, Sumatra Utara",via HP
Bekas,393641478        			,http://olx.co.id/iklan/mifi-bold-dijual-cepat-IDqDG86.html,150.000,Mifi bold dijual cepat,187,"Denpasar Kota, Bali",via HP
Bekas,393644828        			,http://olx.co.id/iklan/tp-link-mr-3020-router-modem-IDqDH08.html,200.000,TP-LINK mr 3020 router modem,77,"Jakarta Utara, Jakarta D.K.I.",via HP
Baru,393645099        			,http://olx.co.id/iklan/usb-wireless-wifi-IDqDH4w.html,100.000,USB wireless/ WIFi,74,"Bandung Kota, Jawa Barat",via HP
Bekas,393646148        			,http://olx.co.id/iklan/infocus-mulus-batangan-IDqDHlq.html,1.000.000,Infocus mulus batangan,88,"Kudus Kab., Jawa Tengah",via HP
Bekas,393647319        			,http://olx.co.id/iklan/hardisk-eksternal-IDqDHEj.html,600.000,Hardisk eksternal,145,"Mojokerto Kota, Jawa Timur",via HP
Baru,395661823        			,http://olx.co.id/iklan/kredit-laptop-lenovo-v110-14iap-harga-murah-promo-IDqM9Ij.html,3.300.000,Kredit Laptop Lenovo V110-14IAP Harga Murah Promo,38,"Bandung Kota, Jawa Barat",via HP
Bekas,395662273        			,http://olx.co.id/iklan/laptop-asus-x451ca-i3-3217u-2gb-500gb-14in-IDqM9Pz.html,2.850.000,Laptop Asus X451Ca-i3 3217U 2Gb 500Gb 14in,56,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395662743        			,http://olx.co.id/iklan/di-jual-laptop-hp-warna-hitam-mulus-2jt-nett-IDqM9X9.html,2.000.000,Di jual Laptop HP warna hitam mulus. 2JT NETT,61,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,395663468        			,http://olx.co.id/iklan/cpu-core2duo-gygabite-g41-IDqMa8Q.html,1.100.000,Cpu Core2duo Gygabite G41,26,"Kediri  Kab., Jawa Timur",via HP
Bekas,395663458        			,http://olx.co.id/iklan/bismillah-di-jual-laptop-hp-g42-core-i5-vga-1gb-ram-4gb-hdd-500gb-IDqMa8G.html,2.950.000,Bismillah di jual laptop hp G42 core i5 vga 1gb ram 4gb hdd 500gb,128,"Bekasi Kota, Jawa Barat",via HP
Baru,395663473        			,http://olx.co.id/iklan/laptop-lenovo-thinkpad-x230-black-IDqMa8W.html,3.550.000,Laptop Lenovo Thinkpad X230 Black,33,"Tangerang Selatan Kota, Banten",via HP
Bekas,395663173        			,http://olx.co.id/iklan/thinkpad-e440-core-i3-4000u-4gb-500gb-fp-cam-dvd-mulus-byk-bonus-IDqMa45.html,3.700.000,Thinkpad e440 Core i3 4000U 4Gb 500Gb FP Cam DVD MULUS byk BONUS,60,"Sleman Kab., Yogyakarta D.I.",via HP
Bekas,395662409        			,http://olx.co.id/iklan/komputer-1-set-lcd-19-in-IDqM9RL.html,1.350.000,Komputer 1 set lcd 19 in,135,"Bandung Kota, Jawa Barat",via HP
Bekas,395659784        			,http://olx.co.id/iklan/soddim-ddr3-2-gb-samsung-pc-10600-IDqM9bq.html,125.000,Soddim ddr3 2 gb samsung pc 10600,22,"Surakarta Kota, Jawa Tengah",via HP
Bekas,395661659        			,http://olx.co.id/iklan/laptop-acer-ferrari-11-6-in-IDqM9FF.html,1.600.000,"Laptop acer ferrari 11,6 in",72,"Palembang Kota, Sumatra Selatan",via HP
Bekas,395659473        			,http://olx.co.id/iklan/pc-dual-core-murah-500rb-IDqM96p.html,500.000,PC Dual Core Murah 500rb,96,"Medan Kota, Sumatra Utara",via HP
Bekas,395659699        			,http://olx.co.id/iklan/asus-1225cx-layar-11-6inch-IDqM9a3.html,1.850.000,Asus 1225cx layar 11.6inch,38,"Sleman Kab., Yogyakarta D.I.",via HP
Bekas,395659809        			,http://olx.co.id/iklan/laptop-hp-jual-santai-aja-IDqM9bP.html,1.900.000,Laptop HP jual santai aja,87,"Medan Kota, Sumatra Utara",via HP
Bekas,395660159        			,http://olx.co.id/iklan/hp-pavilion-14-ab131tx-IDqM9ht.html,6.750.000,Hp pavilion 14 ab131tx,40,"Jakarta Timur, Jakarta D.K.I.",via HP
Bekas,395660459        			,http://olx.co.id/iklan/cpu-amd-x2-vga-512-lcd-16-acer-cengkareng-IDqM9mj.html,1.085.000,CPU AMD x2 vga 512 LCD 16 acer cengkareng,36,"Jakarta Barat, Jakarta D.K.I.",via HP
Bekas,395660844        			,http://olx.co.id/iklan/cpu-build-up-nec-ddr3-IDqM9sv.html,750.000,CPU build Up NEC DDR3,49,"Demak Kab., Jawa Tengah",via HP
Bekas,395660968        			,http://olx.co.id/iklan/cpu-komputer-amd-gaming-design-gddr-5-IDqM9uv.html,1.450.000,Cpu komputer AMD Gaming Design GDDR 5,112,"Palembang Kota, Sumatra Selatan",via HP
Bekas,395661714        			,http://olx.co.id/iklan/bismillah-dijual-laptop-toshiba-c840-core-i3-vga-2gb-ram-4gb-hdd500gb-IDqM9Gy.html,2.950.000,Bismillah dijual laptop toshiba c840 core i3 vga 2gb ram 4gb hdd500gb,40,"Jakarta Pusat, Jakarta D.K.I.",via HP
Bekas,395658013        			,http://olx.co.id/iklan/asus-gaming-core-i3-with-nvidia-ram-4gb-hdd-500gb-mulus-no-minus-IDqM8IR.html,3.000.000,Asus Gaming Core i3 With Nvidia Ram 4Gb Hdd 500Gb Mulus no minus,77,"Palembang Kota, Sumatra Selatan",via HP
Baru,395658193        			,http://olx.co.id/iklan/laptop-lenovo-ideapad-320-IDqM8LL.html,5.999.000,Laptop LENOVO ideapad 320,30,"Tangerang Selatan Kota, Banten",via HP
Bekas,395658354        			,http://olx.co.id/iklan/netbook-acer-722-dijual-sparepartx-mobo-baterai-keyboard-ram-IDqM8Om.html,500.000,Netbook Acer 722 - Dijual Sparepartx -  Mobo Baterai Keyboard Ram,136,"Banjarbaru Kota, Kalimantan Selatan",via HP
Bekas,395658634        			,http://olx.co.id/iklan/acer-aspire-one-full-original-IDqM8SS.html,950.000,Acer aspire one full original,167,"Jakarta Timur, Jakarta D.K.I.",via HP
Baru,395653294        			,http://olx.co.id/iklan/asus-juga-bisa-di-kredit-proees-30-menit-IDqM7uK.html,6.000.000,Asus juga bisa di kredit proees 30 menit,15,"Tangerang Kota, Banten",via HP
Bekas,395658913        			,http://olx.co.id/iklan/jual-cepat-fullset-pc-monitor-keyboard-dan-mouse-bekas-IDqM8Xn.html,1.600.000,"Jual Cepat FULLSET  PC, Monitor, Keyboard dan mouse Bekas",94,"Medan Kota, Sumatra Utara",via HP
Bekas,395656734        			,http://olx.co.id/iklan/computer-1-set-siap-pakai-IDqM8oe.html,1.350.000,Computer 1 set siap pakai,105,"Tangerang Kota, Banten",via HP
Bekas,395659214        			,http://olx.co.id/iklan/netbook-hp-mini-intel-atom-hdd-250gb-ram-1gb-batre-awet-IDqM92e.html,1.400.000,Netbook HP Mini intel atom hdd 250gb ram 1gb batre awet,42,"Bantul Kab., Yogyakarta D.I.",via HP
Bekas,395659094        			,http://olx.co.id/iklan/laptop-asus-k43b-IDqM90i.html,1.150.000,Laptop Asus K43B,177,"Cimahi Kota, Jawa Barat",via HP
Bekas,393618523        			,http://olx.co.id/iklan/proyektor-philips-mini-portable-IDqDA9R.html,3.950.000,Proyektor philips mini portable,74,"Gresik Kab. , Jawa Timur",via HP
Bekas,393618509        			,http://olx.co.id/iklan/meja-pc-komputer-laptop-lesehan-IDqDA9D.html,30.000,Meja pc komputer / laptop lesehan,135,"Klaten Kab., Jawa Tengah",via HP
Bekas,393619924        			,http://olx.co.id/iklan/dvd-rw-komputer-pasar-curug-IDqDAvs.html,70.000,DVD RW komputer (Pasar Curug),78,"Tangerang Kab., Banten",via HP
Baru,393619619        			,http://olx.co.id/iklan/amd-a4-3300-semarang-IDqDArx.html,750.000,AMD A4-3300 semarang,56,"Semarang Kota, Jawa Tengah",via HP
Baru,393619268        			,http://olx.co.id/iklan/hardisk-eksternal-maxtor-m3-2tb-2-5-by-seagate-IDqDAlS.html,1.150.000,"Hardisk Eksternal Maxtor M3 2TB 2.5"" by Seagate",72,"Bandar Lampung Kota, Lampung",via HP
Baru,393619794        			,http://olx.co.id/iklan/gamepad-x-tech-double-transparan-IDqDAum.html,165.000,Gamepad X-Tech Double Transparan,35,"Semarang Kota, Jawa Tengah",via HP
Baru,393620318        			,http://olx.co.id/iklan/kabel-printer-semarang-IDqDACO.html,60.000,Kabel printer semarang,21,"Semarang Kota, Jawa Tengah",via HP
Bekas,393620473        			,http://olx.co.id/iklan/modem-bolt-movi-max-IDqDAFj.html,175.000,Modem bolt movi max,61,"Jakarta Timur, Jakarta D.K.I.",via HP
Baru,393621328        			,http://olx.co.id/iklan/vga-nvidia-gt210-512gb-ddr3-64bit-oem-loosepack-IDqDAT6.html,300.000,VGA Nvidia GT210 512GB DDR3 64bit OEM Loosepack,35,"Semarang Kota, Jawa Tengah",via HP
Baru,393621664        			,http://olx.co.id/iklan/kabel-power-sata-cabang-y-power-sata-IDqDAYv.html,35.000,Kabel power SATA cabang Y power SATA,23,"Semarang Kota, Jawa Tengah",via HP
Baru,393621178        			,http://olx.co.id/iklan/cooling-pad-n17-IDqDAQG.html,170.000,Cooling pad n17,31,"Semarang Kota, Jawa Tengah",via HP
Baru,393620974        			,http://olx.co.id/iklan/switch-hub-tp-link-semarang-IDqDANo.html,275.000,SWITCH HUB TP-link semarang,24,"Semarang Kota, Jawa Tengah",via HP
Baru,393622168        			,http://olx.co.id/iklan/penguat-jaringan-1-rumah-wifi-huawei-wifi-extender-wifi-repeater-IDqDB6E.html,145.000,Penguat jaringan 1 rumah wifi huawei wifi extender / wifi repeater,154,"Medan Kota, Sumatra Utara",via HP
Baru,393621869        			,http://olx.co.id/iklan/hardisk-external-seagate-expansion-500gb-IDqDB1P.html,785.000,Hardisk External Seagate Expansion 500Gb,32,"Semarang Kota, Jawa Tengah",via HP
Bekas,393622329        			,http://olx.co.id/iklan/jual-tas-buku-laptop-bisa-buat-kerja-enteng-nih-murah-IDqDB9f.html,40.000,Jual tas buku / laptop bisa buat kerja enteng nih murah,68,"Tangerang Selatan Kota, Banten",via HP
Bekas,393608328        			,http://olx.co.id/iklan/hardisk-laptop-500-gb-mantap-IDqDxwq.html,400.000,Hardisk laptop 500 gb mantap,91,"Medan Kota, Sumatra Utara",via HP
Bekas,378618388        			,http://olx.co.id/iklan/mainboard-biostar-soket-fm2-IDpCDVc.html,425.000,Mainboard biostar soket FM2+,165,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,393609533        			,http://olx.co.id/iklan/ups-apc-es-500-IDqDxOR.html,170.000,Ups apc es-500,104,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Bekas,393610159        			,http://olx.co.id/iklan/jual-psu-power-up-480-w-IDqDxYX.html,50.000,Jual PSU POWER-UP 480 W,58,"Palangkaraya Kota, Kalimantan Tengah",via HP
Baru,393612319        			,http://olx.co.id/iklan/modem-bolt-max-aquila-free-32-gb-IDqDyxN.html,250.000,Modem Bolt Max Aquila free 32 GB,105,"Manado Kota, Sulawesi Utara",via HP
Bekas,393610418        			,http://olx.co.id/iklan/pci-sound-card-3d-multimedia-IDqDy38.html,45.000,PCI sound card 3d multimedia,41,"Jember Kab., Jawa Timur",via HP
Bekas,393614699        			,http://olx.co.id/iklan/dvd-rw-samsung-pc-sata-IDqDzab.html,100.000,Dvd rw samsung pc sata,70,"Yogyakarta Kota, Yogyakarta D.I.",via HP
Baru,393613778        			,http://olx.co.id/iklan/external-harddisk-wd-500gb-IDqDyWk.html,635.000,External Harddisk WD 500GB,46,"Denpasar Kota, Bali",via HP
Baru,393613878        			,http://olx.co.id/iklan/mifi-xl-go-gratis-kuota-60gb-selama-60-hari-IDqDyVV.html,499.000,Mifi XL Go gratis kuota 60gb selama 60 hari,65,"Tabanan Kab., Bali",via HP
Bekas,393614934        			,http://olx.co.id/iklan/printer-canon-bjc-2100sp-modem-56kbps-rockwell-IDqDzdY.html,200.000,Printer Canon BJC-2100SP & Modem 56kbps Rockwell,80,"Jakarta Timur, Jakarta D.K.I.",via HP
